,Expiry,Texp,Strike,Bid,Ask,Fwd,CallMid
0,20230216,0.0027378507871321013,1000.0,,7.793084973767932,4146.741883271338,
1,20230216,0.0027378507871321013,1200.0,,6.81326641129548,4146.741883271338,
2,20230216,0.0027378507871321013,1400.0,,5.98756580435667,4146.741883271338,
3,20230216,0.0027378507871321013,1600.0,,5.273554219576878,4146.741883271338,
4,20230216,0.0027378507871321013,1800.0,,4.644049434117633,4146.741883271338,
5,20230216,0.0027378507871321013,2000.0,,4.080577878180598,4146.741883271338,
6,20230216,0.0027378507871321013,2200.0,,3.5699935092913604,4146.741883271338,
7,20230216,0.0027378507871321013,2400.0,,3.1025827648371322,4146.741883271338,
8,20230216,0.0027378507871321013,2600.0,,2.6709310000301993,4146.741883271338,
9,20230216,0.0027378507871321013,2800.0,,2.269203969049159,4146.741883271338,
10,20230216,0.0027378507871321013,3000.0,,1.8926633270249487,4146.741883271338,
11,20230216,0.0027378507871321013,3100.0,,1.7125677003160682,4146.741883271338,
12,20230216,0.0027378507871321013,3150.0,,1.624361533769926,4146.741883271338,
13,20230216,0.0027378507871321013,3200.0,,1.5373099132676078,4146.741883271338,
14,20230216,0.0027378507871321013,3250.0,,1.4513589703838017,4146.741883271338,
15,20230216,0.0027378507871321013,3300.0,,1.3664552393446927,4146.741883271338,
16,20230216,0.0027378507871321013,3350.0,,1.282545237350723,4146.741883271338,
17,20230216,0.0027378507871321013,3400.0,,1.1995749743225694,4146.741883271338,
18,20230216,0.0027378507871321013,3450.0,,1.1174893600561195,4146.741883271338,
19,20230216,0.0027378507871321013,3500.0,,1.036231467167961,4146.741883271338,
20,20230216,0.0027378507871321013,3525.0,,0.9958943972187637,4146.741883271338,
21,20230216,0.0027378507871321013,3550.0,,0.955741586530569,4146.741883271338,
22,20230216,0.0027378507871321013,3575.0,,0.9157649325969779,4146.741883271338,
23,20230216,0.0027378507871321013,3600.0,,0.8759559801731667,4146.741883271338,
24,20230216,0.0027378507871321013,3625.0,,0.8363058534639602,4146.741883271338,
25,20230216,0.0027378507871321013,3650.0,,0.7968051772524543,4146.741883271338,
26,20230216,0.0027378507871321013,3675.0,,0.7574439783835469,4146.741883271338,
27,20230216,0.0027378507871321013,3700.0,,0.7182115683299837,4146.741883271338,
28,20230216,0.0027378507871321013,3725.0,0.6790963968000907,0.7226482224559783,4146.741883271338,421.8168618489128
29,20230216,0.0027378507871321013,3730.0,0.67128634344278,0.7144125573014171,4146.741883271338,416.8168618488219
30,20230216,0.0027378507871321013,3740.0,0.655678378555187,0.6979523058019159,4146.741883271338,406.81686184888235
31,20230216,0.0027378507871321013,3750.0,0.6400858682381234,0.6815059937275305,4146.741883271338,396.8168618489358
32,20230216,0.0027378507871321013,3760.0,0.6245078987768327,0.6650725846908596,4146.741883271338,386.8168618488951
33,20230216,0.0027378507871321013,3770.0,0.6089435164387904,0.6486509957383706,4146.741883271338,376.8168618488703
34,20230216,0.0027378507871321013,3775.0,0.6011661107398516,0.6404442814736371,4146.741883271338,371.8168618489292
35,20230216,0.0027378507871321013,3780.0,0.5933917242722844,0.6322400925482723,4146.741883271338,366.8168618489269
36,20230216,0.0027378507871321013,3790.0,0.5778514770132439,0.6158386850649367,4146.741883271338,356.81686184886576
37,20230216,0.0027378507871321013,3800.0,0.5623216777382989,0.599445522260212,4146.741883271338,346.81686184883483
38,20230216,0.0027378507871321013,3805.0,0.5545603377903294,0.5912516235761816,4146.741883271338,341.81686184892897
39,20230216,0.0027378507871321013,3810.0,0.5468011721895336,0.583059286021617,4146.741883271338,336.8168618489092
40,20230216,0.0027378507871321013,3815.0,0.539044026831129,0.5748683333728246,4146.741883271338,331.81686184891396
41,20230216,0.0027378507871321013,3820.0,0.5666785841674216,0.5903733312365693,4146.741883271338,326.8668475672198
42,20230216,0.0027378507871321013,3825.0,0.5235351581579333,0.5818995592049334,4146.741883271338,321.84185470817215
43,20230216,0.0027378507871321013,3830.0,0.5157831039325902,0.573426102949858,4146.741883271338,316.8418547080505
44,20230216,0.0027378507871321013,3835.0,0.5080324076919762,0.5649527468119591,4146.741883271338,311.8418547081362
45,20230216,0.0027378507871321013,3840.0,0.5339278013198787,0.5564792677103765,4146.741883271338,306.8668475672398
46,20230216,0.0027378507871321013,3845.0,0.4925343707368809,0.5480054357248498,4146.741883271338,301.8418547081012
47,20230216,0.0027378507871321013,3850.0,0.5175544941669254,0.5395310130770841,4146.741883271338,296.86684756724094
48,20230216,0.0027378507871321013,3855.0,0.5093676042673454,0.5310557539852307,4146.741883271338,291.8668475672898
49,20230216,0.0027378507871321013,3860.0,0.5011802485609593,0.5225794042273313,4146.741883271338,286.86684756730574
50,20230216,0.0027378507871321013,3865.0,0.49299218592253125,0.5141017004137196,4146.741883271338,281.8668475672307
51,20230216,0.0027378507871321013,3870.0,0.4848031666411958,0.5056223696959858,4146.741883271338,276.8668475671959
52,20230216,0.0027378507871321013,3875.0,0.47661293169286256,0.4971411291848973,4146.741883271338,271.8668475672989
53,20230216,0.0027378507871321013,3880.0,0.46842121230365663,0.48865768493176653,4146.741883271338,266.86684756716204
54,20230216,0.0027378507871321013,3885.0,0.46022772951336355,0.48017173207396957,4146.741883271338,261.8668475672446
55,20230216,0.0027378507871321013,3890.0,0.4520321933023125,0.4716829530887162,4146.741883271338,256.8668475671668
56,20230216,0.0027378507871321013,3895.0,0.44383430200930085,0.47828030032605284,4146.741883271338,251.89184042652187
57,20230216,0.0027378507871321013,3900.0,0.435633741458479,0.4695589126138551,4146.741883271338,246.89184042646343
58,20230216,0.0027378507871321013,3905.0,0.4274301840862349,0.4608329720439399,4146.741883271338,241.8918404263859
59,20230216,0.0027378507871321013,3910.0,0.4192232886501568,0.4521020781476003,4146.741883271338,236.8918404265612
60,20230216,0.0027378507871321013,3915.0,0.4110126979007256,0.443365812411754,4146.741883271338,231.8918404263393
61,20230216,0.0027378507871321013,3920.0,0.42067142656862944,0.4346237371147913,4146.741883271338,226.91683328557383
62,20230216,0.0027378507871321013,3925.0,0.41215278079600426,0.42587539372586314,4146.741883271338,221.91683328554927
63,20230216,0.0027378507871321013,3930.0,0.40362822461748993,0.4171203013041712,4146.741883271338,216.91683328579302
64,20230216,0.0027378507871321013,3935.0,0.39509728655103304,0.4083579547527382,4146.741883271338,211.91683328571094
65,20230216,0.0027378507871321013,3940.0,0.3865594711039202,0.39958782350873456,4146.741883271338,206.91683328561203
66,20230216,0.0027378507871321013,3945.0,0.3780142573175861,0.39080934863309646,4146.741883271338,201.91683328579325
67,20230216,0.0027378507871321013,3950.0,0.3694610954206736,0.38202194106429566,4146.741883271338,196.91683328553813
68,20230216,0.0027378507871321013,3955.0,0.3608994056648799,0.3732249792900325,4146.741883271338,191.91683328566955
69,20230216,0.0027378507871321013,3960.0,0.35232857541457385,0.3644178054182198,4146.741883271338,186.91683328563022
70,20230216,0.0027378507871321013,3965.0,0.34374795565433636,0.35559972343075186,4146.741883271338,181.91683328553358
71,20230216,0.0027378507871321013,3970.0,0.3351568583696153,0.356492451706828,4146.741883271338,176.94182614463443
72,20230216,0.0027378507871321013,3975.0,0.3265545527632281,0.34745260493412466,4146.741883271338,171.94182614477836
73,20230216,0.0027378507871321013,3980.0,0.3290724077908934,0.33839840124185716,4146.741883271338,166.96681900400745
74,20230216,0.0027378507871321013,3985.0,0.3202028225008967,0.329328896938323,4146.741883271338,161.96681900386807
75,20230216,0.0027378507871321013,3990.0,0.31131812650212676,0.32024308313923955,4146.741883271338,156.9668190042828
76,20230216,0.0027378507871321013,3995.0,0.30241729897773073,0.3111398784917857,4146.741883271338,151.96681900397334
77,20230216,0.0027378507871321013,4000.0,0.29349924402297267,0.30201812218968416,4146.741883271338,146.96681900404974
78,20230216,0.0027378507871321013,4005.0,0.2928765634958209,0.3001252244818273,4146.741883271338,142.01680472247403
79,20230216,0.0027378507871321013,4010.0,0.2837138528655776,0.2907849948921958,4146.741883271338,137.01680472206226
80,20230216,0.0027378507871321013,4015.0,0.2745285288501079,0.2814207831641915,4146.741883271338,132.01680472186126
81,20230216,0.0027378507871321013,4020.0,0.2720309223759252,0.27803574079998195,4146.741883271338,127.06679044067914
82,20230216,0.0027378507871321013,4025.0,0.2626135958662995,0.2684578522412262,4146.741883271338,122.06679044068778
83,20230216,0.0027378507871321013,4030.0,0.2588490424633211,0.26402486257852453,4146.741883271338,117.11677615951135
84,20230216,0.0027378507871321013,4035.0,0.24920703481912926,0.25887646627516436,4146.741883271338,112.14176901833866
85,20230216,0.0027378507871321013,4040.0,0.2444092510516056,0.2489143809609362,4146.741883271338,107.1667618770905
86,20230216,0.0027378507871321013,4045.0,0.23891066378139325,0.24298405670131573,4146.741883271338,102.21674759653615
87,20230216,0.0027378507871321013,4050.0,0.23280737618496594,0.2400250095773227,4146.741883271338,97.29172617317795
88,20230216,0.0027378507871321013,4055.0,0.2295645010848849,0.2327942902296778,4146.741883271338,92.36670475064102
89,20230216,0.0027378507871321013,4060.0,0.22515126346431824,0.22801230416684493,4146.741883271338,87.46667618667152
90,20230216,0.0027378507871321013,4065.0,0.21977794708394383,0.22482511138830819,4146.741883271338,82.59164048314847
91,20230216,0.0027378507871321013,4070.0,0.21590502134820533,0.22035419914348348,4146.741883271338,77.74159763883881
92,20230216,0.0027378507871321013,4075.0,0.2128514345055108,0.2148176559672622,4146.741883271338,72.91654765295516
93,20230216,0.0027378507871321013,4080.0,0.21010432234801651,0.21181928709449693,4146.741883271338,68.16647624509028
94,20230216,0.0027378507871321013,4085.0,0.20578420548889748,0.20881228893600134,4146.741883271338,63.441397696969034
95,20230216,0.0027378507871321013,4090.0,0.20288419272012154,0.205554556039434,4146.741883271338,58.7912977226415
96,20230216,0.0027378507871321013,4095.0,0.20069545559430896,0.203051192827587,4146.741883271338,54.241169187845344
97,20230216,0.0027378507871321013,4100.0,0.1976607831855089,0.20080770543040066,4146.741883271338,49.766019230846496
98,20230216,0.0027378507871321013,4105.0,0.1956628205041851,0.19941125067612903,4146.741883271338,45.440826434095925
99,20230216,0.0027378507871321013,4110.0,0.19413196964507434,0.19582920200973425,4146.741883271338,41.19061220871208
100,20230216,0.0027378507871321013,4115.0,0.1919006825736153,0.19345084309663813,4146.741883271338,37.09035513357139
101,20230216,0.0027378507871321013,4120.0,0.18887901768528026,0.19174097312119825,4146.741883271338,33.14005522351499
102,20230216,0.0027378507871321013,4125.0,0.18765323259493732,0.19032071609022622,4146.741883271338,29.439683896248653
103,20230216,0.0027378507871321013,4130.0,0.18514268917707843,0.1876651672026926,4146.741883271338,25.83928401556045
104,20230216,0.0027378507871321013,4135.0,0.18373909336144695,0.18615371928527058,4146.741883271338,22.538798437835112
105,20230216,0.0027378507871321013,4140.0,0.18196360559882163,0.18430893384713698,4146.741883271338,19.438255736509063
106,20230216,0.0027378507871321013,4145.0,0.17969472103502576,0.18200736160720227,4146.741883271338,16.537655906741747
107,20230216,0.0027378507871321013,4150.0,0.17865447184520855,0.18097150069294132,4146.741883271338,13.996001143818376
108,20230216,0.0027378507871321013,4155.0,0.17743414910728483,0.17861455710589075,4146.741883271338,11.646672382932707
109,20230216,0.0027378507871321013,4160.0,0.17550632040003755,0.17795409820609576,4146.741883271338,9.597257926708266
110,20230216,0.0027378507871321013,4165.0,0.17410448056401662,0.17668910938301313,4146.741883271338,7.797772065880054
111,20230216,0.0027378507871321013,4170.0,0.1734408654993278,0.17621772075291448,4146.741883271338,6.298200511417235
112,20230216,0.0027378507871321013,4175.0,0.1723964115336054,0.1754377477009459,4146.741883271338,4.9985718372825545
113,20230216,0.0027378507871321013,4180.0,0.17113893528227847,0.17284471282259867,4146.741883271338,3.8489003137616464
114,20230216,0.0027378507871321013,4185.0,0.16995995322584567,0.17190761488387674,4146.741883271338,2.949157383096633
115,20230216,0.0027378507871321013,4190.0,0.16824037028354838,0.17164584659264065,4146.741883271338,2.2243644661151905
116,20230216,0.0027378507871321013,4195.0,0.16764827322559345,0.1703511229680572,4146.741883271338,1.6495287062370778
117,20230216,0.0027378507871321013,4200.0,0.16635705501186931,0.16801995373325895,4146.741883271338,1.174664380897127
118,20230216,0.0027378507871321013,4205.0,0.16469741795675902,0.16881548438331717,4146.741883271338,0.8497572125873916
119,20230216,0.0027378507871321013,4210.0,0.1634617150085923,0.16869037487421917,4146.741883271338,0.599828620987708
120,20230216,0.0027378507871321013,4215.0,0.16441679285721272,0.1708902354840322,4146.741883271338,0.44987146510772646
121,20230216,0.0027378507871321013,4220.0,0.1663934342178633,0.17051303048726946,4146.741883271338,0.3249071691280321
122,20230216,0.0027378507871321013,4225.0,0.16562124629502267,0.17106182904905864,4146.741883271338,0.22493573266729072
123,20230216,0.0027378507871321013,4230.0,0.16787024493906338,0.17457014592585596,4146.741883271338,0.1749500139975737
124,20230216,0.0027378507871321013,4235.0,0.16769277793001253,0.17648671145071665,4146.741883271338,0.12496429619669058
125,20230216,0.0027378507871321013,4240.0,0.1626185700553498,0.18504257389205725,4146.741883271338,0.09997143665764696
126,20230216,0.0027378507871321013,4245.0,0.17028660239527998,0.1840798637094187,4146.741883271338,0.07497857767087268
127,20230216,0.0027378507871321013,4250.0,0.17791138673419027,0.19219759417668497,4146.741883271338,0.07497857761908833
128,20230216,0.0027378507871321013,4255.0,0.18549501170847332,0.2002681749834203,4146.741883271338,0.07497857757375925
129,20230216,0.0027378507871321013,4260.0,,0.1930393550972701,4146.741883271338,
130,20230216,0.0027378507871321013,4265.0,,0.20054611365389624,4146.741883271338,
131,20230216,0.0027378507871321013,4270.0,,0.20801682769857877,4146.741883271338,
132,20230216,0.0027378507871321013,4275.0,,0.2154529010545796,4146.741883271338,
133,20230216,0.0027378507871321013,4280.0,,0.2228556193836092,4146.741883271338,
134,20230216,0.0027378507871321013,4285.0,,0.23022616299151183,4146.741883271338,
135,20230216,0.0027378507871321013,4290.0,,0.23756562021602723,4146.741883271338,
136,20230216,0.0027378507871321013,4300.0,,0.2521552266509195,4146.741883271338,
137,20230216,0.0027378507871321013,4310.0,,0.2666316535278562,4146.741883271338,
138,20230216,0.0027378507871321013,4320.0,,0.28100116704705347,4146.741883271338,
139,20230216,0.0027378507871321013,4325.0,,0.28814757361650034,4146.741883271338,
140,20230216,0.0027378507871321013,4330.0,,0.29526925881028065,4146.741883271338,
141,20230216,0.0027378507871321013,4350.0,,0.3235200580333131,4146.741883271338,
142,20230216,0.0027378507871321013,4375.0,,0.3583391368974945,4146.741883271338,
143,20230216,0.0027378507871321013,4400.0,,0.3926558967447217,4146.741883271338,
144,20230216,0.0027378507871321013,4425.0,,0.4265108909978713,4146.741883271338,
145,20230216,0.0027378507871321013,4450.0,,0.4599371487210139,4146.741883271338,
146,20230216,0.0027378507871321013,4500.0,,0.5256091174889406,4146.741883271338,
147,20230216,0.0027378507871321013,4600.0,,0.6527802229018325,4146.741883271338,
148,20230216,0.0027378507871321013,4700.0,,0.7751322663001963,4146.741883271338,
149,20230216,0.0027378507871321013,4800.0,,0.8932898593958538,4146.741883271338,
150,20230216,0.0027378507871321013,5000.0,,1.118709365416772,4146.741883271338,
151,20230216,0.0027378507871321013,5200.0,,1.331570737980028,4146.741883271338,
152,20230216,0.0027378507871321013,5400.0,,1.5335825778430165,4146.741883271338,
153,20230217,0.0054757015742642025,200.0,,9.99999999992724,4146.458928231021,
154,20230217,0.0054757015742642025,400.0,,9.055477017036889,4146.458928231021,
155,20230217,0.0054757015742642025,600.0,,7.471200402749496,4146.458928231021,
156,20230217,0.0054757015742642025,800.0,,6.362725355975265,4146.458928231021,
157,20230217,0.0054757015742642025,1000.0,,5.510202450504371,4146.458928231021,
158,20230217,0.0054757015742642025,1200.0,,4.81737706036891,4146.458928231021,
159,20230217,0.0054757015742642025,1300.0,,4.514036450691782,4146.458928231021,
160,20230217,0.0054757015742642025,1400.0,,4.233527450254227,4146.458928231021,
161,20230217,0.0054757015742642025,1500.0,,3.972602577838436,4146.458928231021,
162,20230217,0.0054757015742642025,1600.0,,3.728652398994159,4146.458928231021,
163,20230217,0.0054757015742642025,1700.0,,3.49954844509873,4146.458928231021,
164,20230217,0.0054757015742642025,1800.0,,3.283531521295889,4146.458928231021,
165,20230217,0.0054757015742642025,1900.0,,3.0791305209241697,4146.458928231021,
166,20230217,0.0054757015742642025,2000.0,,2.8851022548026126,4146.458928231021,
167,20230217,0.0054757015742642025,2100.0,,2.7003860713741767,4146.458928231021,
168,20230217,0.0054757015742642025,2200.0,,2.5240690892698687,4146.458928231021,
169,20230217,0.0054757015742642025,2300.0,,2.3553591658165294,4146.458928231021,
170,20230217,0.0054757015742642025,2350.0,,2.2736369844687516,4146.458928231021,
171,20230217,0.0054757015742642025,2400.0,,2.1935635892494547,4146.458928231021,
172,20230217,0.0054757015742642025,2450.0,,2.1150651366103332,4146.458928231021,
173,20230217,0.0054757015742642025,2500.0,,2.0380720522439715,4146.458928231021,
174,20230217,0.0054757015742642025,2550.0,,1.9625186617562336,4146.458928231021,
175,20230217,0.0054757015742642025,2600.0,,1.8883428555356554,4146.458928231021,
176,20230217,0.0054757015742642025,2650.0,,1.8154857801073283,4146.458928231021,
177,20230217,0.0054757015742642025,2675.0,,1.7795341952390893,4146.458928231021,
178,20230217,0.0054757015742642025,2700.0,,1.7438915559712558,4146.458928231021,
179,20230217,0.0054757015742642025,2725.0,,1.7085512990990224,4146.458928231021,
180,20230217,0.0054757015742642025,2750.0,,1.6735070152313263,4146.458928231021,
181,20230217,0.0054757015742642025,2775.0,,1.6387524419514494,4146.458928231021,
182,20230217,0.0054757015742642025,2800.0,,1.6042814566865786,4146.458928231021,
183,20230217,0.0054757015742642025,2825.0,,1.5700880697228858,4146.458928231021,
184,20230217,0.0054757015742642025,2850.0,,1.5361664173661311,4146.458928231021,
185,20230217,0.0054757015742642025,2875.0,,1.5025107556843351,4146.458928231021,
186,20230217,0.0054757015742642025,2900.0,,1.4691154538139002,4146.458928231021,
187,20230217,0.0054757015742642025,2925.0,,1.4359749874112477,4146.458928231021,
188,20230217,0.0054757015742642025,2950.0,,1.403083932977574,4146.458928231021,
189,20230217,0.0054757015742642025,2975.0,,1.3704369607284055,4146.458928231021,
190,20230217,0.0054757015742642025,3000.0,,1.3380288293549158,4146.458928231021,
191,20230217,0.0054757015742642025,3025.0,,1.3058543786024468,4146.458928231021,
192,20230217,0.0054757015742642025,3050.0,,1.2739085240318166,4146.458928231021,
193,20230217,0.0054757015742642025,3060.0,,1.261193063270261,4146.458928231021,
194,20230217,0.0054757015742642025,3070.0,,1.2485130566494478,4146.458928231021,
195,20230217,0.0054757015742642025,3075.0,,1.2421862495978466,4146.458928231021,
196,20230217,0.0054757015742642025,3080.0,,1.2358681873741828,4146.458928231021,
197,20230217,0.0054757015742642025,3090.0,,1.2232581403955018,4146.458928231021,
198,20230217,0.0054757015742642025,3100.0,,1.2106826019741126,4146.458928231021,
199,20230217,0.0054757015742642025,3110.0,,1.198141259534875,4146.458928231021,
200,20230217,0.0054757015742642025,3120.0,,1.1856338021033617,4146.458928231021,
201,20230217,0.0054757015742642025,3125.0,,1.1793926834225057,4146.458928231021,
202,20230217,0.0054757015742642025,3130.0,,1.1731599197237776,4146.458928231021,
203,20230217,0.0054757015742642025,3140.0,,1.1607193033134435,4146.458928231021,
204,20230217,0.0054757015742642025,3150.0,,1.1483116450993527,4146.458928231021,
205,20230217,0.0054757015742642025,3160.0,,1.135936638181612,4146.458928231021,
206,20230217,0.0054757015742642025,3170.0,,1.1235939763879261,4146.458928231021,
207,20230217,0.0054757015742642025,3175.0,,1.1174346796339387,4146.458928231021,
208,20230217,0.0054757015742642025,3180.0,,1.1112833547101513,4146.458928231021,
209,20230217,0.0054757015742642025,3190.0,,1.0990044685767018,4146.458928231021,
210,20230217,0.0054757015742642025,3200.0,,1.086757013998069,4146.458928231021,
211,20230217,0.0054757015742642025,3210.0,,1.0745406877123393,4146.458928231021,
212,20230217,0.0054757015742642025,3220.0,,1.0623551868941563,4146.458928231021,
213,20230217,0.0054757015742642025,3225.0,,1.0562739013569966,4146.458928231021,
214,20230217,0.0054757015742642025,3230.0,,1.0502002088636835,4146.458928231021,
215,20230217,0.0054757015742642025,3240.0,,1.0380754515231612,4146.458928231021,
216,20230217,0.0054757015742642025,3250.0,,1.0259806129203484,4146.458928231021,
217,20230217,0.0054757015742642025,3260.0,,1.013915390957484,4146.458928231021,
218,20230217,0.0054757015742642025,3270.0,,1.0018794838278473,4146.458928231021,
219,20230217,0.0054757015742642025,3275.0,,0.9958724289199394,4146.458928231021,
220,20230217,0.0054757015742642025,3280.0,,0.9898725892881588,4146.458928231021,
221,20230217,0.0054757015742642025,3290.0,,0.9778944053861771,4146.458928231021,
222,20230217,0.0054757015742642025,3300.0,,0.965944629151027,4146.458928231021,
223,20230217,0.0054757015742642025,3310.0,,0.9540229577573534,4146.458928231021,
224,20230217,0.0054757015742642025,3320.0,,0.9421290876522037,4146.458928231021,
225,20230217,0.0054757015742642025,3325.0,,0.93619248293149,4146.458928231021,
226,20230217,0.0054757015742642025,3330.0,,0.930262714263993,4146.458928231021,
227,20230217,0.0054757015742642025,3340.0,,0.9184235328756158,4146.458928231021,
228,20230217,0.0054757015742642025,3350.0,,0.906611237169257,4146.458928231021,
229,20230217,0.0054757015742642025,3355.0,,0.9007150757134221,4146.458928231021,
230,20230217,0.0054757015742642025,3360.0,,0.8948255202450239,4146.458928231021,
231,20230217,0.0054757015742642025,3365.0,,0.8889425324925262,4146.458928231021,
232,20230217,0.0054757015742642025,3370.0,,0.8830660736023144,4146.458928231021,
233,20230217,0.0054757015742642025,3375.0,,0.8771961050118138,4146.458928231021,
234,20230217,0.0054757015742642025,3380.0,,0.871332587576372,4146.458928231021,
235,20230217,0.0054757015742642025,3385.0,,0.8654754827334139,4146.458928231021,
236,20230217,0.0054757015742642025,3390.0,,0.8596247510472492,4146.458928231021,
237,20230217,0.0054757015742642025,3395.0,,0.8537803535187447,4146.458928231021,
238,20230217,0.0054757015742642025,3400.0,,0.8479422508577299,4146.458928231021,
239,20230217,0.0054757015742642025,3405.0,,0.8421104037740335,4146.458928231021,
240,20230217,0.0054757015742642025,3410.0,,0.8362847723954077,4146.458928231021,
241,20230217,0.0054757015742642025,3415.0,,0.830465317431681,4146.458928231021,
242,20230217,0.0054757015742642025,3420.0,,0.8246519988650871,4146.458928231021,
243,20230217,0.0054757015742642025,3425.0,,0.818844776677859,4146.458928231021,
244,20230217,0.0054757015742642025,3430.0,,0.8130436109977488,4146.458928231021,
245,20230217,0.0054757015742642025,3435.0,,0.8072484612249131,4146.458928231021,
246,20230217,0.0054757015742642025,3440.0,,0.8014592873415851,4146.458928231021,
247,20230217,0.0054757015742642025,3445.0,,0.7956760483113636,4146.458928231021,
248,20230217,0.0054757015742642025,3450.0,,0.7898987036799248,4146.458928231021,
249,20230217,0.0054757015742642025,3455.0,,0.8106803755991112,4146.458928231021,
250,20230217,0.0054757015742642025,3460.0,,0.8047451189678241,4146.458928231021,
251,20230217,0.0054757015742642025,3465.0,,0.798815682083994,4146.458928231021,
252,20230217,0.0054757015742642025,3470.0,,0.7928920214373951,4146.458928231021,
253,20230217,0.0054757015742642025,3475.0,,0.7869740927902042,4146.458928231021,
254,20230217,0.0054757015742642025,3480.0,,0.7810618520501189,4146.458928231021,
255,20230217,0.0054757015742642025,3485.0,,0.7751552545427589,4146.458928231021,
256,20230217,0.0054757015742642025,3490.0,,0.7692542554482253,4146.458928231021,
257,20230217,0.0054757015742642025,3495.0,,0.7633588098011006,4146.458928231021,
258,20230217,0.0054757015742642025,3500.0,,0.7574688720538896,4146.458928231021,
259,20230217,0.0054757015742642025,3505.0,,0.7515843966590978,4146.458928231021,
260,20230217,0.0054757015742642025,3510.0,,0.7457053376326732,4146.458928231021,
261,20230217,0.0054757015742642025,3515.0,,0.7398316486995251,4146.458928231021,
262,20230217,0.0054757015742642025,3520.0,,0.7339632831480059,4146.458928231021,
263,20230217,0.0054757015742642025,3525.0,,0.746624730401656,4146.458928231021,
264,20230217,0.0054757015742642025,3530.0,,0.7406386875862225,4146.458928231021,
265,20230217,0.0054757015742642025,3535.0,,0.734657832528568,4146.458928231021,
266,20230217,0.0054757015742642025,3540.0,,0.7286821150245846,4146.458928231021,
267,20230217,0.0054757015742642025,3545.0,,0.7227114847246456,4146.458928231021,
268,20230217,0.0054757015742642025,3550.0,,0.7167458902604906,4146.458928231021,
269,20230217,0.0054757015742642025,3555.0,0.6345744811032765,0.7107852804093779,4146.458928231021,591.5213925371311
270,20230217,0.0054757015742642025,3560.0,0.6291774199262667,0.7048296030754513,4146.458928231021,586.5213925371161
271,20230217,0.0054757015742642025,3565.0,0.623785229566322,0.6988788060173348,4146.458928231021,581.5213925371834
272,20230217,0.0054757015742642025,3570.0,0.618397866367697,0.6929328359750182,4146.458928231021,576.5213925370576
273,20230217,0.0054757015742642025,3575.0,0.6130152866746457,0.6869916398340117,4146.458928231021,571.5213925370929
274,20230217,0.0054757015742642025,3580.0,0.6076374458127884,0.6810551634611899,4146.458928231021,566.5213925370931
275,20230217,0.0054757015742642025,3585.0,0.6022642992532647,0.6751233522868716,4146.458928231021,561.5213925371115
276,20230217,0.0054757015742642025,3590.0,0.6303532577503759,0.6691961511592974,4146.458928231021,556.5338853983499
277,20230217,0.0054757015742642025,3595.0,0.6247279946029103,0.6632735043446321,4146.458928231021,551.5338853983858
278,20230217,0.0054757015742642025,3600.0,0.6191072741268215,0.6573553553814449,4146.458928231021,546.5338853982901
279,20230217,0.0054757015742642025,3605.0,0.613491045099368,0.6514416475172662,4146.458928231021,541.5338853982857
280,20230217,0.0054757015742642025,3610.0,0.6078792558612509,0.6455323229809924,4146.458928231021,536.5338853983649
281,20230217,0.0054757015742642025,3615.0,0.6022718538800556,0.6396273232739245,4146.458928231021,531.5338853983403
282,20230217,0.0054757015742642025,3620.0,0.5966687860412918,0.6337265894608055,4146.458928231021,526.5338853982669
283,20230217,0.0054757015742642025,3625.0,0.591069998939431,0.6278300617332644,4146.458928231021,521.5338853982569
284,20230217,0.0054757015742642025,3630.0,0.5854754381503098,0.6219376795553333,4146.458928231021,516.5338853982673
285,20230217,0.0054757015742642025,3635.0,0.5798850488132077,0.6160493815179302,4146.458928231021,511.53388539830325
286,20230217,0.0054757015742642025,3640.0,0.5742987750487707,0.6101651054843773,4146.458928231021,506.53388539828666
287,20230217,0.0054757015742642025,3645.0,0.5687165606866058,0.604284788444881,4146.458928231021,501.53388539834145
288,20230217,0.0054757015742642025,3650.0,0.5631383485376857,0.5984083663710149,4146.458928231021,496.5338853983287
289,20230217,0.0054757015742642025,3655.0,0.5575640805398696,0.6050497107419675,4146.458928231021,491.5463782594852
290,20230217,0.0054757015742642025,3660.0,0.5519936983399765,0.5990757391767731,4146.458928231021,486.5463782595125
291,20230217,0.0054757015742642025,3665.0,0.5658714224625596,0.5931054119932286,4146.458928231021,481.5588711207297
292,20230217,0.0054757015742642025,3670.0,0.56013882278766,0.5871386586145451,4146.458928231021,476.5588711207058
293,20230217,0.0054757015742642025,3675.0,0.5544098504686692,0.5811754074452995,4146.458928231021,471.55887112068376
294,20230217,0.0054757015742642025,3680.0,0.5486844388578158,0.5752155858714347,4146.458928231021,466.55887112073106
295,20230217,0.0054757015742642025,3685.0,0.542962520434213,0.5794630135856824,4146.458928231021,461.5713639820151
296,20230217,0.0054757015742642025,3690.0,0.5372440263673017,0.5734199314826096,4146.458928231021,456.57136398194825
